ativo,margem
CXSEF145,5.35
LRENK145,5.15
SMALW109,19.84
BBDCJ877,10.69
CXSEF147,5.16
LRENK148,4.93
SMALW110,20.60
BBDCJ897,10.50
CXSEF150,4.97
LRENK150,4.71
SMALW111,21.38
BBDCJ899,13.45
CXSEF152,4.78
LRENK153,4.50
SMALW112,22.17
BBDCJ909,13.35
CXSEF155,4.59
LRENK155,4.29
SMALW113,22.96
BBDCJ917,10.30
CXSEF157,4.41
LRENK158,4.09
SMALW114,23.77
BBDCJ919,13.25
CXSEF16,4.06
LRENK160,3.89
SMALW115,24.58
BBDCJ929,13.15
CXSEF160,4.23
LRENK163,3.69
SMALW116,25.41
BBDCJ937,10.10
CXSEF165,3.89
LRENK165,3.50
SMALW117,26.24
BBDCJ939,13.05
CXSEF167,3.73
LRENK168,3.32
SMALW118,27.08
BBDCJ949,12.95
CXSEF170,3.57
LRENK170,3.14
SMALW119,27.93
BBDCJ957,9.90
CXSEF172,3.42
LRENK173,2.96
SMALW120,28.78
BBDCJ959,12.85
CXSEF175,3.27
LRENK175,2.80
SMALW121,29.64
BBDCJ969,12.75
CXSEF177,3.13
LRENK178,2.63
SMALW122,30.51
BBDCJ979,12.65
CXSEF180,2.98
LRENK180,2.48
SMALW123,31.38
BBDCJ989,12.55
CXSEF182,2.85
LRENK183,2.32
SMALW124,32.26
BBDCJ999,12.45
CXSEF185,2.71
LRENK185,2.18
SMALW125,33.14
BBDCK1,12.44
CXSEF187,2.59
LRENK188,2.04
SMALW126,34.03
BBDCK100,9.84
CXSEF190,2.46
LRENK191,1.78
SMALW127,34.93
BBDCK101,12.93
CXSEF800,11.04
LRENK812,11.12
SMALW128,35.82
BBDCK103,12.19
CXSEF850,10.59
LRENK822,11.03
SMALW129,36.73
BBDCK105,8.86
CXSEF900,10.14
LRENL101,9.28
SMALW130,37.64
BBDCK106,11.95
CXSEF950,9.69
LRENL104,9.05
SMALW910,8.25
BBDCK108,11.70
CXSEG1,4.94
LRENL106,8.82
SMALW920,8.76
BBDCK110,8.37
CXSEG10,9.35
LRENL109,8.59
SMALW930,9.29
BBDCK110W1,11.53
CXSEG104,8.91
LRENL111,8.36
SMALW940,9.84
BBDCK111,11.46
CXSEG11,8.47
LRENL114,8.13
SMALW950,10.41
BBDCK112W1,11.28
CXSEG114,8.02
LRENL116,7.91
SMALW960,10.99
BBDCK114,11.22
CXSEG12,7.58
LRENL119,7.69
SMALW965,11.28
BBDCK115,7.88
CXSEG124,7.14
LRENL121,7.47
SMALW970,11.58
BBDCK115W1,11.04
CXSEG13,6.70
LRENL124,7.25
SMALW975,11.89
BBDCK116,10.97
CXSEG131,6.50
LRENL129,6.81
SMALW980,12.20
BBDCK117,7.64
CXSEG134,6.30
LRENL130,7.03
SMALW985,12.51
BBDCK117W1,10.79
CXSEG136,6.10
LRENL131,6.60
SMALW990,12.82
BBDCK119,10.73
CXSEG14,5.90
LRENL134,6.39
SMALW995,13.14
BBDCK120,7.39
CXSEG144,5.51
LRENL136,6.18
SMALX100,15.26
BBDCK120W1,10.55
CXSEG146,5.32
LRENL139,5.97
SMALX101,15.88
BBDCK121,10.48
CXSEG15,5.13
LRENL141,5.76
SMALX102,16.50
BBDCK122W1,10.30
CXSEG155,4.76
LRENL144,5.56
SMALX103,17.14
BBDCK124,10.24
CXSEG156,4.58
LRENL146,5.36
SMALX104,17.79
BBDCK125,6.91
CXSEG16,4.41
LRENL151,4.97
SMALX105,18.45
BBDCK125W1,10.06
CXSEG161,4.24
LRENL152,5.16
SMALX106,19.12
BBDCK126,9.99
CXSEG164,4.07
LRENL154,4.78
SMALX107,19.80
BBDCK127,7.15
CXSEG166,3.91
LRENL156,4.59
SMALX108,20.49
BBDCK127W1,9.81
CXSEG17,3.76
LRENL159,4.40
SMALX109,21.20
BBDCK13,9.02
CXSEG171,3.60
LRENL161,4.22
SMALX110,21.91
BBDCK130,6.44
CXSEG174,3.46
LRENL165,4.04
SMALX111,22.63
BBDCK130W1,9.56
CXSEG176,3.31
LRENL166,3.87
SMALX112,23.36
BBDCK131,9.75
CXSEG18,3.17
LRENL169,3.70
SMALX113,24.10
BBDCK132,6.21
CXSEG181,3.04
LRENL171,3.53
SMALX114,24.84
BBDCK132W1,9.32
CXSEG184,2.90
LRENL174,3.37
SMALX115,25.60
BBDCK134,9.51
CXSEG186,2.78
LRENL176,3.22
SMALX117,27.13
BBDCK135,5.97
CXSEG19,2.65
LRENL179,3.07
SMALX118,27.91
BBDCK135W1,9.07
CXSEG194,2.42
LRENL181,2.92
SMALX120,29.49
BBDCK136,9.26
CXSEG80,11.12
LRENL184,2.78
SMALX122,31.10
BBDCK137,5.74
CXSEG85,10.67
LRENL186,2.64
SMALX124,32.73
BBDCK137W1,8.83
CXSEG90,10.23
LRENL190,2.51
SMALX125,33.56
BBDCK139,8.78
CXSEG95,9.79
LRENL191,2.39
SMALX126,34.39
BBDCK14,7.83
CXSEH1,5.13
LRENL862,10.74
SMALX128,36.07
BBDCK140,5.51
CXSEH10,9.47
LRENL882,10.55
SMALX130,37.77
BBDCK140W1,8.59
CXSEH104,9.04
LRENL902,10.36
SMALX16,26.36
BBDCK141,8.54
CXSEH11,8.60
LRENL922,10.17
SMALX5,28.70
BBDCK142,5.29
CXSEH114,8.17
LRENL942,9.98
SMALX6,30.29
BBDCK142W1,8.35
CXSEH12,7.73
LRENL962,9.79
SMALX7,31.91
BBDCK145,5.06
CXSEH124,7.30
LRENL972,9.70
SMALX8,35.22
BBDCK145W1,8.11
CXSEH13,6.87
LRENL982,9.60
SMALX910,10.28
BBDCK147W1,7.87
CXSEH131,6.66
LRENL992,9.51
SMALX920,10.78
BBDCK149,8.07
CXSEH134,6.46
LRENM1,4.38
SMALX930,11.29
BBDCK15,4.62
CXSEH136,6.27
LRENM133,1.70
SMALX940,11.82
BBDCK150W1,7.64
CXSEH14,6.07
LRENM135,1.84
SMALX950,12.36
BBDCK151,7.60
CXSEH144,5.69
LRENM138,1.97
SMALX955,12.64
BBDCK152,8.31
CXSEH146,5.50
LRENM140,2.12
SMALX960,12.92
BBDCK152W1,7.40
CXSEH15,5.32
LRENM143,2.26
SMALX965,13.20
BBDCK155,4.20
CXSEH155,4.96
LRENM145,2.41
SMALX970,13.48
BBDCK155W1,7.17
CXSEH156,4.78
LRENM148,2.57
SMALX975,13.77
BBDCK156,7.14
CXSEH16,4.61
LRENM150,2.73
SMALX980,14.07
BBDCK157,7.37
CXSEH161,4.44
LRENM153,2.90
SMALX985,14.35
BBDCK157W1,6.93
CXSEH164,4.28
LRENM155,3.07
SMALX990,14.65
BBDCK159,6.91
CXSEH166,4.12
LRENM158,3.25
SMALX995,14.95
BBDCK160,3.79
CXSEH17,3.97
LRENM160,3.43
SMFTA178,20.40
BBDCK160W1,6.70
CXSEH171,3.82
LRENM163,3.61
SMFTA181,20.19
BBDCK161,6.68
CXSEH174,3.68
LRENM169,3.80
SMFTA183,19.98
BBDCK162W1,6.47
CXSEH176,3.54
LRENM17,4.18
SMFTA186,19.77
BBDCK164,6.45
CXSEH18,3.40
LRENM171,3.99
SMFTA190,19.56
BBDCK165,3.40
CXSEH181,3.26
LRENM175,4.57
SMFTA191,19.35
BBDCK165W1,6.25
CXSEH184,3.13
LRENM178,4.78
SMFTA193,19.15
BBDCK166,6.23
CXSEH186,3.00
LRENM180,4.98
SMFTA196,18.95
BBDCK167W1,6.02
CXSEH19,2.88
LRENM183,5.19
SMFTA198,18.74
BBDCK17,5.79
CXSEH194,2.64
LRENM185,5.39
SMFTB190,20.06
BBDCK170,3.03
CXSEH20,2.42
LRENM188,5.61
SMFTC320,12.83
BBDCK170W1,5.80
CXSEH80,11.21
LRENM220,5.88
SMFTD190,20.87
BBDCK171,6.01
CXSEH85,10.78
LRENM240,7.48
SMFTE190,21.22
BBDCK172W1,5.58
CXSEH90,10.34
LRENM260,9.15
SMFTF330,14.56
BBDCK174,5.57
CXSEH95,9.91
LRENN194,6.05
SMFTG19,22.04
BBDCK175,2.69
CXSEI1,5.28
LRENO150,1.80
SMFTH19,22.48
BBDCK175W1,5.36
CXSEI10,9.57
LRENO155,2.02
SMFTI170,24.28
BBDCK176,5.36
CXSEI104,9.14
LRENO191,5.67
SMFTJ183,18.81
BBDCK177W1,5.15
CXSEI11,8.71
LRENQ220,5.86
SMFTJ190,18.31
BBDCK179,5.15
CXSEI114,8.28
LRENQ240,7.26
SMFTJ193,17.82
BBDCK18,4.53
CXSEI12,7.85
LRENQ260,8.74
SMFTJ198,17.33
BBDCK180,2.37
CXSEI124,7.42
LRENQ270,9.50
SMFTJ203,16.84
BBDCK180W1,4.93
CXSEI13,6.99
LRENS170,4.09
SMFTJ208,16.35
BBDCK181,4.94
CXSEI131,6.78
LRENS172,4.24
SMFTJ211,16.11
BBDCK182W1,4.72
CXSEI134,6.59
LRENT16,4.06
SMFTJ213,15.87
BBDCK185,2.07
CXSEI136,6.39
LRENT200,4.68
SMFTJ218,15.39
BBDCK185W1,4.51
CXSEI14,6.20
LRENT220,5.89
SMFTJ223,14.91
BBDCK186,4.73
CXSEI144,5.82
LRENT240,7.19
SMFTJ228,14.43
BBDCK187W1,4.31
CXSEI146,5.64
LRENT260,8.56
SMFTJ233,13.95
BBDCK187W4,4.52
CXSEI15,5.46
LRENU130W4,0.31
SMFTJ238,13.48
BBDCK19,4.14
CXSEI155,5.10
LRENU135W4,0.74
SMFTJ241,13.25
BBDCK190,1.80
CXSEI156,4.93
LRENU140W4,1.22
SMFTJ243,13.01
BBDCK190W1,4.11
CXSEI16,4.76
LRENU145W4,1.72
SMFTJ248,12.55
BBDCK191,4.33
CXSEI161,4.60
LRENU150W4,2.22
SMFTJ251,12.32
BBDCK192W1,3.91
CXSEI164,4.44
LRENU155W4,2.72
SMFTJ253,12.09
BBDCK194,3.95
CXSEI166,4.28
LRENU160W4,3.21
SMFTJ258,11.63
BBDCK195W1,3.71
CXSEI17,4.13
LRENU165W4,3.71
SMFTJ263,11.18
BBDCK196,3.77
CXSEI171,3.98
LRENU170W4,4.21
SMFTJ268,10.73
BBDCK197W1,3.52
CXSEI174,3.84
LRENU175W4,4.71
SMFTJ273,10.29
BBDCK20,3.41
CXSEI176,3.70
LRENU180W4,5.21
SMFTJ278,9.85
BBDCK200W1,3.33
CXSEI18,3.56
LRENU185W4,5.71
SMFTJ283,9.42
BBDCK201,3.59
CXSEI181,3.43
LRENU190W4,6.21
SMFTK190,18.74
BBDCK202W1,3.15
CXSEI184,3.30
LRENU195W4,6.71
SMFTK193,18.28
BBDCK204,3.24
CXSEI186,3.17
LRENU200W4,7.21
SMFTK198,17.83
BBDCK205W1,2.97
CXSEI19,3.04
LRENU205W4,7.71
SMFTK203,17.38
BBDCK207W1,2.80
CXSEI194,2.81
LRENU210W4,8.21
SMFTK208,16.93
BBDCK209,2.92
CXSEI20,2.59
LRENU215W4,8.71
SMFTK211,16.71
BBDCK21,2.76
CXSEI204,2.38
LRENU220W4,9.21
SMFTK213,16.49
BBDCK210W1,2.64
CXSEI80,11.29
LRENU225W4,9.71
SMFTK218,16.05
BBDCK211,3.08
CXSEI85,10.86
LRENV130W1,0.54
SMFTK221,15.83
BBDCK212W1,2.48
CXSEI90,10.43
LRENV130W2,0.67
SMFTK223,15.61
BBDCK214,2.61
CXSEI95,10.00
LRENV130W4,0.90
SMFTK226,15.40
BBDCK215W1,2.32
CXSEJ101,8.19
LRENV130W5,1.00
SMFTK228,15.18
BBDCK216,2.47
CXSEJ106,7.69
LRENV131,0.78
SMFTK231,14.97
BBDCK217W1,2.18
CXSEJ111,7.20
LRENV135,1.08
SMFTK233,14.75
BBDCK218,2.33
CXSEJ116,6.70
LRENV135W1,0.88
SMFTK236,14.54
BBDCK220W1,2.04
CXSEJ121,6.20
LRENV135W2,0.98
SMFTK238,14.33
BBDCK221,2.20
CXSEJ126,5.71
LRENV135W4,1.18
SMFTK241,14.12
BBDCK853,10.81
CXSEJ13,4.47
LRENV135W5,1.27
SMFTK243,13.91
BBDCK873,10.62
CXSEJ131,5.21
LRENV137,1.25
SMFTK248,13.50
BBDCK893,10.42
CXSEJ134,4.97
LRENV140W1,1.28
SMFTK253,13.10
BBDCK905,13.51
CXSEJ14,4.72
LRENV140W2,1.35
SMFTK258,12.70
BBDCK91,13.41
CXSEJ141,4.22
LRENV140W4,1.51
SMFTK263,12.31
BBDCK913,10.23
CXSEJ146,3.73
LRENV140W5,1.59
SMFTK266,12.12
BBDCK925,13.32
CXSEJ149,3.48
LRENV141,1.43
SMFTK268,11.93
BBDCK93,13.22
CXSEJ151,3.24
LRENV142,1.62
SMFTK273,11.55
BBDCK933,10.03
CXSEJ154,3.00
LRENV145,1.82
SMFTK278,11.18
BBDCK945,13.12
CXSEJ156,2.76
LRENV145W1,1.73
SMFTK283,10.83
BBDCK953,13.02
CXSEJ159,2.52
LRENV145W2,1.76
SMFTL136,23.90
BBDCK97,12.83
CXSEJ161,2.29
LRENV145W4,1.87
SMFTL141,23.43
BBDCK973,9.64
CXSEJ164,2.06
LRENV145W5,1.94
SMFTL146,22.97
BBDCK985,12.73
CXSEJ166,1.84
LRENV147,2.03
SMFTL151,22.51
BBDCK99,9.35
CXSEJ169,1.62
LRENV150W1,2.20
SMFTL156,22.05
BBDCK992,12.63
CXSEJ171,1.42
LRENV150W2,2.20
SMFTL161,21.60
BBDCK993,9.44
CXSEJ174,1.22
LRENV150W4,2.27
SMFTL166,21.15
BBDCL1,5.34
CXSEJ176,1.04
LRENV150W5,2.32
SMFTL178,20.04
BBDCL10,9.46
CXSEJ179,0.87
LRENV151,2.25
SMFTL183,19.60
BBDCL102,9.22
CXSEJ181,0.73
LRENV152,2.47
SMFTL190,19.17
BBDCL103,12.31
CXSEK100,8.48
LRENV155,2.70
SMFTL193,18.74
BBDCL105,8.98
CXSEK105,7.99
LRENV155W1,2.69
SMFTL199,18.31
BBDCL106,12.07
CXSEK110,7.50
LRENV155W2,2.67
SMFTL203,17.88
BBDCL108,11.83
CXSEK115,7.01
LRENV155W4,2.69
SMFTL208,17.46
BBDCL11,8.50
CXSEK120,6.52
LRENV155W5,2.72
SMFTL213,17.05
BBDCL110,8.74
CXSEK125,6.03
LRENV157,2.93
SMFTL218,16.64
BBDCL112,8.26
CXSEK130,5.54
LRENV160W1,3.18
SMFTL223,16.23
BBDCL113,11.35
CXSEK132,5.30
LRENV160W2,3.15
SMFTL228,15.83
BBDCL115,8.03
CXSEK135,5.06
LRENV160W4,3.14
SMFTL231,15.63
BBDCL116,11.11
CXSEK137,4.82
LRENV160W5,3.15
SMFTL234,15.43
BBDCL117,7.79
CXSEK140,4.58
LRENV161,3.16
SMFTL236,15.23
BBDCL118,10.87
CXSEK145,4.11
LRENV162,3.40
SMFTL238,15.04
BBDCL121,10.63
CXSEK147,3.88
LRENV165,3.64
SMFTL243,14.66
BBDCL122,7.33
CXSEK150,3.65
LRENV165W1,3.67
SMFTL248,14.28
BBDCL123,10.38
CXSEK151,3.19
LRENV165W2,3.64
SMFTL253,13.91
BBDCL124,7.56
CXSEK152,3.42
LRENV165W4,3.60
SMFTL258,13.54
BBDCL125,7.10
CXSEK157,2.97
LRENV165W5,3.60
SMFTL263,13.19
BBDCL126,10.15
CXSEK160,2.75
LRENV167,3.88
SMFTL268,12.84
BBDCL127,6.87
CXSEK162,2.54
LRENV170W1,4.17
SMFTL273,12.50
BBDCL128,9.91
CXSEK165,2.34
LRENV170W2,4.13
SMFTL278,12.17
BBDCL13,6.20
CXSEK167,2.14
LRENV170W4,4.07
SMFTL284,11.85
BBDCL132,6.43
CXSEK170,1.95
LRENV170W5,4.06
SMFTL288,11.53
BBDCL133,9.44
CXSEK172,1.76
LRENV171,4.12
SMFTL293,11.22
BBDCL134,9.68
CXSEK175,1.59
LRENV172,4.36
SMFTM178,4.15
BBDCL135,6.65
CXSEK177,1.43
LRENV175,4.61
SMFTM181,4.32
BBDCL137,5.99
CXSEK180,1.28
LRENV175W1,4.67
SMFTM183,4.48
BBDCL14,5.56
CXSEK182,1.14
LRENV175W2,4.62
SMFTM186,4.64
BBDCL141,8.98
CXSEK800,10.43
LRENV175W4,4.55
SMFTM190,4.81
BBDCL142,5.77
CXSEK850,9.94
LRENV175W5,4.53
SMFTM191,4.98
BBDCL143,8.52
CXSEK900,9.45
LRENV177,4.85
SMFTM193,5.16
BBDCL146,8.30
CXSEK950,8.96
LRENV180W1,5.17
SMFTM196,5.33
BBDCL147,5.14
CXSEL100,8.59
LRENV180W2,5.12
SMFTM198,5.51
BBDCL149,8.75
CXSEL105,8.10
LRENV180W4,5.04
SMFTN190,5.14
BBDCL150,4.93
CXSEL110,7.62
LRENV180W5,5.00
SMFTO320,15.15
BBDCL151,8.07
CXSEL115,7.14
LRENV181,5.10
SMFTP190,5.58
BBDCL152,4.73
CXSEL120,6.66
LRENV182,5.34
SMFTQ190,5.76
BBDCL154,7.85
CXSEL125,6.17
LRENV185,5.59
SMFTR330,16.09
BBDCL155,4.53
CXSEL130,5.69
LRENV185W1,5.66
SMFTS19,6.13
BBDCL156,7.63
CXSEL132,5.45
LRENV185W2,5.61
SMFTT19,6.31
BBDCL157,4.34
CXSEL135,5.22
LRENV185W4,5.52
SMFTU170,4.98
BBDCL159,7.41
CXSEL137,4.99
LRENV185W5,5.48
SMFTV183,3.06
BBDCL16,3.97
CXSEL140,4.76
LRENV187,5.84
SMFTV190,3.45
BBDCL161,7.19
CXSEL145,4.30
LRENV190W1,6.16
SMFTV193,3.86
BBDCL162,4.15
CXSEL147,4.08
LRENV190W2,6.11
SMFTV198,4.27
BBDCL163,6.76
CXSEL150,3.85
LRENV190W4,6.01
SMFTV203,4.70
BBDCL164,6.97
CXSEL151,3.42
LRENV190W5,5.97
SMFTV208,5.15
BBDCL165,3.79
CXSEL152,3.63
LRENV194,6.33
SMFTV211,5.37
BBDCL166,6.55
CXSEL157,3.21
LRENV195W1,6.66
SMFTV213,5.59
BBDCL167,3.62
CXSEL160,3.00
LRENV195W2,6.61
SMFTV218,6.05
BBDCL17,5.62
CXSEL162,2.80
LRENV195W4,6.51
SMFTV223,6.51
BBDCL172,6.02
CXSEL165,2.60
LRENV195W5,6.46
SMFTV228,6.98
BBDCL173,6.22
CXSEL167,2.41
LRENV200W1,7.16
SMFTV233,7.45
BBDCL175,3.29
CXSEL170,2.23
LRENV200W2,7.10
SMFTV238,7.92
BBDCL177,2.97
CXSEL172,2.06
LRENV200W4,7.00
SMFTV241,8.16
BBDCL180,5.82
CXSEL175,1.89
LRENV200W5,6.95
SMFTV243,8.40
BBDCL182,5.23
CXSEL177,1.73
LRENV204,7.48
SMFTV248,8.88
BBDCL183,5.42
CXSEL180,1.59
LRENV205W1,7.66
SMFTV251,9.12
BBDCL185,2.68
CXSEL182,1.44
LRENV205W2,7.60
SMFTV253,9.36
BBDCL186,4.86
CXSEL800,10.52
LRENV205W4,7.49
SMFTV258,9.84
BBDCL187,2.40
CXSEL850,10.03
LRENV205W5,7.44
SMFTV263,10.33
BBDCL188,5.04
CXSEL900,9.55
LRENV210W2,8.10
SMFTV268,10.81
BBDCL19,4.16
CXSEL950,9.07
LRENV210W4,7.99
SMFTV273,11.30
BBDCL190W1,4.45
CXSEM126,0.79
LRENV210W5,7.93
SMFTV278,11.79
BBDCL191,4.68
CXSEM13,1.36
LRENV213,8.38
SMFTV283,12.28
BBDCL193,4.50
CXSEM131,1.05
LRENV215W4,8.48
SMFTW190,4.11
BBDCL194,4.33
CXSEM137,1.20
LRENV218,8.87
SMFTW193,4.47
BBDCL2,9.21
CXSEM139,1.53
LRENV22,6.08
SMFTW198,4.84
BBDCL20,3.83
CXSEM141,1.70
LRENV220W4,8.97
SMFTW203,5.23
BBDCL201,3.99
CXSEM146,2.08
LRENV223,9.37
SMFTW208,5.62
BBDCL204,3.67
CXSEM149,2.28
LRENV228,9.87
SMFTW211,5.82
BBDCL21,3.23
CXSEM151,2.48
LRENV230,6.98
SMFTW213,6.02
BBDCL213,3.37
CXSEM154,2.69
LRENV233,10.36
SMFTW218,6.43
BBDCL214,3.09
CXSEM156,2.91
LRENV24,7.88
SMFTW221,6.64
BBDCL219,2.82
CXSEM159,3.12
LRENV245,11.53
SMFTW223,6.85
BBDCL22,2.69
CXSEM161,3.34
LRENV250,12.03
SMFTW226,7.06
BBDCL220,2.95
CXSEM164,3.57
LRENV255,12.52
SMFTW228,7.27
BBDCL3,6.43
CXSEM166,3.80
LRENV270,11.04
SMFTW231,7.49
BBDCL4,3.52
CXSEM169,4.02
LRENW131,1.20
SMFTW233,7.71
BBDCL776,11.64
CXSEM171,4.25
LRENW134,1.34
SMFTW236,7.92
BBDCL796,11.44
CXSEM174,4.48
LRENW136,1.48
SMFTW238,8.14
BBDCL816,11.25
CXSEM176,4.72
LRENW140,1.64
SMFTW241,8.36
BBDCL836,11.06
CXSEM179,4.95
LRENW143,1.80
SMFTW243,8.58
BBDCL856,10.86
CXSEM181,5.18
LRENW145,1.97
SMFTW248,9.03
BBDCL866,10.77
CXSEM184,5.42
LRENW148,2.15
SMFTW253,9.48
BBDCL87,13.33
CXSEM186,5.65
LRENW150,2.33
SMFTW258,9.93
BBDCL876,10.67
CXSEM189,5.89
LRENW153,2.52
SMFTW263,10.39
BBDCL886,10.57
CXSEM191,6.12
LRENW155,2.71
SMFTW266,10.62
BBDCL896,10.48
CXSEM196,6.60
LRENW158,2.91
SMFTW268,10.85
BBDCL906,10.38
CXSEM201,7.07
LRENW160,3.12
SMFTW273,11.31
BBDCL911,13.52
CXSEM206,7.55
LRENW163,3.33
SMFTW278,11.77
BBDCL916,10.28
CXSEM211,8.02
LRENW165,3.54
SMFTW283,12.23
BBDCL926,10.19
CXSEM216,8.50
LRENW168,3.75
SMFTX161,2.78
BBDCL936,10.09
CXSEM221,8.98
LRENW170,3.97
SMFTX166,3.07
BBDCL946,10.00
CXSEM226,9.46
LRENW173,4.19
SMFTX178,3.84
BBDCL951,13.13
CXSEM231,9.94
LRENW175,4.42
SMFTX183,4.17
BBDCL956,9.90
CXSEM236,10.42
LRENW178,4.65
SMFTX190,4.51
BBDCL966,9.80
CXSEM241,10.90
LRENW180,4.88
SMFTX193,4.86
BBDCL971,12.94
CXSEM246,11.38
LRENW183,5.11
SMFTX199,5.22
BBDCL976,9.71
CXSEM251,11.86
LRENW185,5.35
SMFTX203,5.59
BBDCL991,12.75
CXSEM260,12.34
LRENW188,5.58
SMFTX208,5.97
BBDCM134,1.33
CXSEM261,12.82
LRENW191,6.05
SMFTX213,6.35
BBDCM136,1.45
CXSEM266,13.30
LRENW198,6.53
SMFTX218,6.74
BBDCM139,1.58
CXSEM271,13.78
LRENW203,7.01
SMFTX223,7.14
BBDCM141,1.71
CXSEM276,14.26
LRENW205,7.25
SMFTX228,7.54
BBDCM144,1.85
CXSEM281,14.74
LRENW208,7.49
SMFTX231,7.74
BBDCM146,2.00
CXSEM286,15.22
LRENW210,7.73
SMFTX234,7.95
BBDCM149,2.15
CXSEM291,15.70
LRENW213,7.97
SMFTX236,8.15
BBDCM151,2.30
CXSEM296,16.19
LRENW215,8.21
SMFTX238,8.36
BBDCM154,2.46
CXSEN124,0.76
LRENW218,8.45
SMFTX243,8.78
BBDCM156,2.63
CXSEN13,0.99
LRENW220,8.69
SMFTX248,9.21
BBDCM159,2.80
CXSEN131,1.13
LRENW223,8.94
SMFTX253,9.64
BBDCM161,2.98
CXSEN134,1.27
LRENW225,9.18
SMFTX258,10.07
BBDCM166,3.34
CXSEN136,1.42
LRENW228,9.42
SMFTX263,10.51
BBDCM169,3.53
CXSEN14,1.58
LRENW230,9.66
SMFTX268,10.95
BBDCM171,3.72
CXSEN144,1.92
LRENW233,9.91
SMFTX273,11.39
BBDCM174,3.91
CXSEN146,2.11
LRENW235,10.15
SMFTX278,11.84
BBDCM176,4.11
CXSEN15,2.30
LRENW238,10.39
SMFTX284,12.29
BBDCM179,4.31
CXSEN151,2.49
LRENW240,10.64
SMFTX288,12.74
BBDCM18,5.14
CXSEN154,2.69
LRENW243,10.88
SMFTX293,13.19
BBDCM180,3.16
CXSEN156,2.89
LRENW245,11.12
SUZBA480,17.53
BBDCM181,4.51
CXSEN16,3.10
LRENW248,11.37
SUZBA482,17.33
BBDCM189,4.93
CXSEN161,3.31
LRENW250,11.61
SUZBA485,17.12
BBDCM191,5.35
CXSEN164,3.53
LRENW253,11.86
SUZBA487,16.91
BBDCM194,5.57
CXSEN166,3.74
LRENW255,12.10
SUZBA490,16.71
BBDCM196,5.78
CXSEN17,3.97
LRENW258,12.34
SUZBA492,16.50
BBDCM199,6.00
CXSEN171,4.19
LRENW260,12.59
SUZBA495,16.30
BBDCM200,4.72
CXSEN174,4.41
LRENW261,12.83
SUZBA50,16.09
BBDCM206,6.67
CXSEN176,4.64
LRENW266,13.32
SUZBA500,15.89
BBDCM207,6.22
CXSEN18,4.86
LRENX131,1.47
SUZBA505,15.49
BBDCM209,6.89
CXSEN181,5.09
LRENX134,1.60
SUZBA510,15.09
BBDCM211,7.12
CXSEN184,5.32
LRENX136,1.74
SUZBA515,14.70
BBDCM214,7.35
CXSEN186,5.55
LRENX139,1.88
SUZBA520,14.31
BBDCM216,7.58
CXSEN19,5.78
LRENX141,2.03
SUZBA525,13.93
BBDCM219,7.81
CXSEN194,6.25
LRENX144,2.18
SUZBA530,13.55
BBDCM220,6.44
CXSEN20,6.71
LRENX146,2.34
SUZBA535,13.17
BBDCM221,8.04
CXSEN205,7.18
LRENX151,2.68
SUZBA540,12.81
BBDCM224,8.27
CXSEN210,7.64
LRENX152,2.51
SUZBA545,12.45
BBDCM278,12.51
CXSEN215,8.11
LRENX154,2.86
SUZBA550,12.09
BBDCN137,1.48
CXSEN220,8.58
LRENX156,3.04
SUZBA555,11.74
BBDCN143,1.72
CXSEN225,9.06
LRENX159,3.23
SUZBA560,11.40
BBDCN151,2.43
CXSEN230,9.53
LRENX161,3.42
SUZBA565,11.06
BBDCN154,2.58
CXSEN235,10.00
LRENX165,3.61
SUZBA570,10.73
BBDCN159,2.90
CXSEN240,10.47
LRENX166,3.81
SUZBA575,10.40
BBDCN161,3.07
CXSEN245,10.95
LRENX169,4.01
SUZBA580,10.08
BBDCN164,3.24
CXSEN250,11.42
LRENX171,4.21
SUZBA585,9.77
BBDCN167,2.74
CXSEN255,11.90
LRENX174,4.42
SUZBA590,9.46
BBDCN169,3.42
CXSEN260,12.37
LRENX176,4.63
SUZBA595,9.16
BBDCN172,3.60
CXSEN265,12.85
LRENX179,4.84
SUZBA600,8.86
BBDCN174,3.78
CXSEN270,13.32
LRENX181,5.06
SUZBA605,8.58
BBDCN176,4.15
CXSEN275,13.79
LRENX184,5.28
SUZBA610,8.29
BBDCN177,3.97
CXSEN280,14.27
LRENX186,5.50
SUZBA615,8.02
BBDCN179,4.34
CXSEN285,14.75
LRENX190,5.72
SUZBA620,7.75
BBDCN181,4.54
CXSEN290,15.22
LRENX191,5.94
SUZBA625,7.49
BBDCN184,4.73
CXSEN295,15.70
LRENX194,6.17
SUZBB505,16.45
BBDCN189,5.13
CXSEN300,16.17
LRENX196,6.40
SUZBB545,13.54
BBDCN191,5.34
CXSEO1,2.84
LRENX199,6.63
SUZBB585,10.97
BBDCN197,5.54
CXSEO125,0.80
LRENX201,6.86
SUZBC520,16.15
BBDCN199,5.96
CXSEO13,1.44
LRENX204,7.09
SUZBC530,15.45
BBDCN214,7.24
CXSEO130,1.03
LRENX206,7.32
SUZBC535,15.10
BBDCN234,8.81
CXSEO132,1.16
LRENX209,7.55
SUZBC540,14.76
BBDCO134,2.12
CXSEO135,1.29
LRENX211,7.79
SUZBC545,14.43
BBDCO135,2.28
CXSEO14,2.09
LRENX214,8.02
SUZBC55,14.09
BBDCO139,1.61
CXSEO140,1.59
