ativo,margem
CMIGV100W2,"2,34"
IRBRL460,"41,63"
RAILM190,"8,31"
ABEVL126,"1,79"
CMIGV100W4,"2,31"
IRBRL462,"41,48"
RAILM191,"9,14"
ABEVL129,"1,64"
CMIGV100W5,"2,31"
IRBRL465,"41,34"
RAILM194,"9,35"
ABEVL132,"1,49"
CMIGV102,"1,78"
IRBRL467,"41,19"
RAILM196,"9,57"
ABEVL135W2,"1,21"
CMIGV105,"2,02"
IRBRL470,"41,06"
RAILM199,"9,78"
ABEVL14,"1,95"
CMIGV105W2,"2,84"
IRBRL472,"40,91"
RAILM201,"9,99"
ABEVL15,"1,35"
CMIGV105W4,"2,80"
IRBRL475,"40,77"
RAILN141,"5,52"
ABEVL606,"7,66"
CMIGV105W5,"2,79"
IRBRL477,"40,63"
RAILN144,"5,70"
ABEVL626,"7,46"
CMIGV106,"2,07"
IRBRL480,"40,49"
RAILN146,"5,89"
ABEVL646,"7,27"
CMIGV110,"2,57"
IRBRL482,"40,35"
RAILN149,"6,07"
ABEVL666,"7,07"
CMIGV110W2,"3,34"
IRBRL485,"40,21"
RAILN151,"6,26"
ABEVL686,"6,88"
CMIGV110W4,"3,29"
IRBRL487,"40,07"
RAILN154,"6,44"
ABEVL706,"6,68"
CMIGV110W5,"3,27"
IRBRL490,"39,93"
RAILN156,"6,63"
ABEVL726,"6,49"
CMIGV113,"2,82"
IRBRL495,"39,65"
RAILN159,"6,82"
ABEVL746,"6,30"
CMIGV115,"3,07"
IRBRL499,"39,38"
RAILN16,"7,59"
ABEVL766,"6,10"
CMIGV115W2,"3,84"
IRBRL510,"38,84"
RAILN164,"7,21"
ABEVL786,"5,91"
CMIGV115W4,"3,78"
IRBRL520,"38,31"
RAILN166,"7,40"
ABEVL806,"5,71"
CMIGV115W5,"3,76"
IRBRL530,"37,79"
RAILN17,"7,01"
ABEVL826,"5,52"
CMIGV118,"3,31"
IRBRL540,"37,27"
RAILN171,"7,79"
ABEVL846,"5,32"
CMIGV120,"3,56"
IRBRL550,"36,76"
RAILN174,"7,99"
ABEVL866,"5,13"
CMIGV120W2,"4,34"
IRBRL560,"36,27"
RAILN176,"8,19"
ABEVL886,"4,94"
CMIGV120W4,"4,28"
IRBRL570,"35,77"
RAILN179,"8,38"
ABEVL906,"4,74"
CMIGV120W5,"4,25"
IRBRL580,"35,29"
RAILN181,"8,58"
ABEVL916,"4,65"
CMIGV123,"3,81"
IRBRL590,"34,81"
RAILN184,"8,79"
ABEVL926,"4,55"
CMIGV125,"4,06"
IRBRL600,"34,35"
RAILN186,"8,99"
ABEVL936,"4,46"
CMIGV125W2,"4,84"
IRBRL610,"33,88"
RAILN189,"9,19"
ABEVL946,"4,37"
CMIGV125W4,"4,78"
IRBRL620,"33,43"
RAILN191,"9,39"
ABEVL956,"4,27"
CMIGV125W5,"4,75"
IRBRL630,"32,98"
RAILN194,"9,60"
ABEVL966,"4,18"
CMIGV128,"4,31"
IRBRL700,"30,05"
RAILN196,"9,80"
ABEVL976,"4,09"
CMIGV130,"4,56"
IRBRM470,"27,82"
RAILN199,"10,01"
ABEVL986,"3,99"
CMIGV130W2,"5,34"
IRBRM480,"28,68"
RAILN201,"10,22"
ABEVM101,"1,04"
CMIGV130W4,"5,27"
IRBRM490,"29,55"
RAILO141,"5,77"
ABEVM103,"1,19"
CMIGV130W5,"5,24"
IRBRM500,"30,42"
RAILO144,"5,95"
ABEVM108,"1,52"
CMIGV133,"4,81"
IRBRN40,"22,91"
RAILO146,"6,13"
ABEVM110,"1,35"
CMIGV135,"5,06"
IRBRN50,"31,28"
RAILO149,"6,32"
ABEVM111,"1,69"
CMIGV135W2,"5,84"
IRBRN600,"39,97"
RAILO151,"6,50"
ABEVM113,"1,88"
CMIGV135W4,"5,77"
IRBRN700,"48,87"
RAILO154,"6,68"
ABEVM116,"2,07"
CMIGV135W5,"5,73"
IRBRO49,"31,10"
RAILO156,"6,87"
ABEVM118,"2,26"
CMIGV138,"5,31"
IRBRO540,"35,35"
RAILO159,"7,06"
ABEVM121,"2,47"
CMIGV140,"5,56"
IRBRP399,"24,27"
RAILO164,"7,43"
ABEVM124,"2,67"
CMIGV143,"5,81"
IRBRP50,"32,49"
RAILO166,"7,63"
ABEVM126,"2,88"
CMIGV145,"6,06"
IRBRP600,"40,97"
RAILO169,"7,82"
ABEVM128,"3,10"
CMIGV148,"6,31"
IRBRQ49,"32,11"
RAILO17,"7,25"
ABEVM131,"3,32"
CMIGV149,"6,56"
IRBRQ550,"37,12"
RAILO171,"8,01"
ABEVM134,"3,54"
CMIGV153,"6,80"
IRBRQ560,"37,97"
RAILO174,"8,20"
ABEVM136,"3,76"
CMIGV155,"7,05"
IRBRQ570,"38,81"
RAILO176,"8,40"
ABEVM139,"3,99"
CMIGV158,"7,30"
IRBRQ580,"39,66"
RAILO179,"8,59"
ABEVM141,"4,22"
CMIGV160,"7,55"
IRBRQ590,"40,51"
RAILO181,"8,79"
ABEVM143,"4,45"
CMIGV163,"7,80"
IRBRQ60,"41,35"
RAILO184,"8,99"
ABEVM146,"4,68"
CMIGV165,"8,05"
IRBRQ615,"42,63"
RAILO186,"9,19"
ABEVM148,"4,92"
CMIGV168,"8,30"
IRBRQ625,"43,49"
RAILO189,"9,38"
ABEVM151,"5,15"
CMIGV170,"8,55"
IRBRQ635,"44,34"
RAILO191,"9,58"
ABEVM153,"5,38"
CMIGV173,"8,80"
IRBRQ640,"44,77"
RAILO194,"9,78"
ABEVM156,"5,62"
CMIGV175,"9,05"
IRBRQ645,"45,20"
RAILO196,"9,99"
ABEVM158,"5,86"
CMIGV178,"9,30"
IRBRQ650,"45,63"
RAILO199,"10,19"
ABEVM16,"6,33"
CMIGV180,"9,55"
IRBRQ655,"46,06"
RAILO201,"10,39"
ABEVM163,"6,09"
CMIGV183,"9,80"
IRBRQ660,"46,49"
RAILP17,"7,44"
ABEVM166,"6,57"
CMIGV185,"10,05"
IRBRQ665,"46,92"
RAILQ15,"6,50"
ABEVM168,"6,81"
CMIGV188,"10,29"
IRBRQ670,"47,35"
RAILQ16,"6,86"
ABEVM171,"7,05"
CMIGV190,"10,54"
IRBRQ675,"47,78"
RAILQ185,"8,72"
ABEVM173,"7,29"
CMIGV193,"10,79"
IRBRQ680,"48,21"
RAILQ190,"9,11"
ABEVM176,"7,53"
CMIGV195,"11,04"
IRBRQ685,"48,64"
RAILR170,"7,79"
ABEVM181,"8,01"
CMIGV198,"11,29"
IRBRQ69,"49,51"
RAILS170,"7,92"
ABEVM186,"8,49"
CMIGV200,"11,54"
IRBRQ690,"49,07"
RAILT17,"8,07"
ABEVM191,"8,97"
CMIGV203,"11,79"
IRBRQ70,"49,93"
RAILU17,"8,17"
ABEVM196,"9,45"
CMIGV205,"12,04"
IRBRQ705,"50,37"
RAILV106,"0,89"
ABEVM201,"9,94"
CMIGV208,"12,29"
IRBRQ710,"50,80"
RAILV111,"1,19"
ABEVM206,"10,42"
CMIGV21,"13,79"
IRBRQ715,"51,24"
RAILV116,"1,53"
ABEVM211,"10,90"
CMIGV210,"12,54"
IRBRQ720,"51,67"
RAILV119,"1,72"
ABEVM216,"11,38"
CMIGV212,"13,54"
IRBRQ725,"52,10"
RAILV121,"1,91"
ABEVM221,"11,87"
CMIGV213,"12,79"
IRBRQ730,"52,54"
RAILV126,"2,32"
ABEVM226,"12,35"
CMIGV215,"13,04"
IRBRQ735,"52,97"
RAILV131,"2,76"
ABEVM231,"12,83"
CMIGV218,"13,29"
IRBRQ740,"53,41"
RAILV136,"3,21"
ABEVM236,"13,32"
CMIGV780,"0,37"
IRBRQ745,"53,84"
RAILV141,"3,68"
ABEVM956,"0,75"
CMIGV800,"0,50"
IRBRQ750,"54,28"
RAILV144,"3,91"
ABEVM966,"0,80"
CMIGV810,"0,57"
IRBRQ755,"54,71"
RAILV146,"4,15"
ABEVM976,"0,85"
CMIGV830,"0,72"
IRBRQ760,"55,15"
RAILV149,"4,39"
ABEVM986,"0,90"
CMIGV850,"0,88"
IRBRQ765,"55,58"
RAILV151,"4,64"
ABEVN101,"1,12"
CMIGV854,"0,32"
IRBRQ770,"56,02"
RAILV154,"4,88"
ABEVN103,"1,26"
CMIGV860,"0,97"
IRBRQ775,"56,46"
RAILV156,"5,13"
ABEVN108,"1,57"
CMIGV874,"0,43"
IRBRQ780,"56,89"
RAILV164,"5,87"
ABEVN11,"1,41"
CMIGV880,"1,15"
IRBRQ785,"57,33"
RAILV166,"6,11"
ABEVN111,"1,74"
CMIGV904,"0,64"
IRBRQ790,"57,76"
RAILV170,"5,62"
ABEVN128,"3,07"
CMIGV910,"1,44"
IRBRQ795,"58,20"
RAILV171,"6,61"
ABEVN138,"3,92"
CMIGV924,"0,80"
IRBRQ800,"58,64"
RAILV174,"6,86"
ABEVO122,"2,49"
CMIGV930,"1,63"
IRBRQ805,"59,08"
RAILV176,"7,11"
ABEVO224,"10,75"
CMIGV940,"1,73"
IRBRQ810,"59,52"
RAILV181,"7,60"
ABEVP108,"1,64"
CMIGV954,"1,06"
IRBRQ815,"59,95"
RAILV186,"8,10"
ABEVP11,"1,49"
CMIGV960W2,"1,94"
IRBRQ820,"60,39"
RAILV191,"8,60"
ABEVP111,"1,80"
CMIGV960W4,"1,93"
IRBRQ825,"60,83"
RAILV196,"9,10"
ABEVP113,"1,96"
CMIGV960W5,"1,94"
IRBRQ830,"61,27"
RAILV199,"9,35"
ABEVP116,"2,13"
CMIGV974,"1,25"
IRBRQ835,"61,71"
RAILV201,"9,60"
ABEVP118,"2,30"
CMIGV980W2,"2,14"
IRBRQ840,"62,15"
RAILV206,"10,09"
ABEVP121,"2,48"
CMIGV980W4,"2,12"
IRBRQ845,"62,59"
RAILV211,"10,59"
ABEVP123,"2,66"
CMIGV980W5,"2,12"
IRBRQ85,"63,91"
RAILV216,"11,09"
ABEVP126,"2,85"
CMIGV99,"1,53"
IRBRQ850,"63,03"
RAILV221,"11,59"
ABEVP128,"3,04"
CMIGW100W1,"2,32"
IRBRQ855,"63,47"
RAILV226,"12,09"
ABEVP131,"3,23"
CMIGW100W2,"2,50"
IRBRQ865,"64,35"
RAILV231,"12,59"
ABEVP133,"3,43"
CMIGW101,"1,79"
IRBRQ870,"64,79"
RAILV236,"13,09"
ABEVP136,"3,63"
CMIGW104,"2,00"
IRBRQ875,"65,23"
RAILV241,"13,58"
ABEVQ11,"1,52"
CMIGW105W1,"2,79"
IRBRQ880,"65,67"
RAILV246,"14,08"
ABEVR11,"1,56"
CMIGW105W2,"2,95"
IRBRQ885,"66,11"
RAILV251,"14,58"
ABEVR131,"3,20"
CMIGW106,"2,21"
IRBRQ890,"66,55"
RAILV254,"14,83"
ABEVS110,"1,59"
CMIGW109,"2,42"
IRBRQ895,"67,00"
RAILV256,"15,08"
ABEVS136,"3,55"
CMIGW11,"3,80"
IRBRQ900,"67,44"
RAILV261,"15,58"
ABEVS141,"3,93"
CMIGW110W1,"3,26"
IRBRQ905,"67,88"
RAILW106,"1,97"
ABEVS146,"4,32"
CMIGW110W2,"3,43"
IRBRQ910,"68,32"
RAILW111,"2,27"
ABEVS151,"4,71"
CMIGW111,"2,64"
IRBRQ915,"68,76"
RAILW116,"2,59"
ABEVS156,"5,12"
CMIGW114,"2,87"
IRBRQ920,"69,21"
RAILW119,"2,75"
ABEVS161,"5,53"
CMIGW115W1,"3,74"
IRBRQ925,"69,65"
RAILW121,"2,92"
ABEVT120,"1,82"
CMIGW115W2,"3,90"
IRBRQ930,"70,09"
RAILW126,"3,27"
ABEVU238,"11,00"
CMIGW116,"3,09"
IRBRQ935,"70,54"
RAILW131,"3,63"
ABEVV100W2,"0,50"
CMIGW119,"3,33"
IRBRQ940,"70,98"
RAILW136,"4,01"
ABEVV100W4,"0,61"
CMIGW120W1,"4,23"
IRBRQ945,"71,42"
RAILW141,"4,39"
ABEVV100W5,"0,67"
CMIGW120W2,"4,38"
IRBRQ950,"71,87"
RAILW144,"4,59"
ABEVV102,"0,64"
CMIGW125,"3,56"
IRBRR350,"21,40"
RAILW146,"4,79"
ABEVV104,"0,86"
CMIGW125W1,"4,72"
IRBRR400,"25,35"
RAILW149,"4,99"
ABEVV105W2,"1,00"
CMIGW125W2,"4,87"
IRBRR500,"33,47"
RAILW151,"5,19"
ABEVV105W4,"1,01"
CMIGW126,"4,03"
IRBRR600,"41,80"
RAILW154,"5,40"
ABEVV105W5,"1,04"
CMIGW129,"4,27"
IRBRT399,"26,20"
RAILW156,"5,61"
ABEVV109,"1,33"
CMIGW130W1,"5,21"
IRBRT500,"34,24"
RAILW159,"5,82"
ABEVV110,"1,09"
CMIGW130W2,"5,36"
IRBRT600,"42,45"
RAILW164,"6,24"
ABEVV110W2,"1,50"
CMIGW131,"4,51"
IRBRU490,"33,70"
RAILW166,"6,46"
ABEVV110W4,"1,46"
CMIGW134,"4,75"
IRBRV365,"15,08"
RAILW169,"6,68"
ABEVV110W5,"1,47"
CMIGW135W1,"5,70"
IRBRV370,"15,57"
RAILW170,"6,03"
ABEVV112,"1,58"
CMIGW135W2,"5,85"
IRBRV375,"16,06"
RAILW171,"6,89"
ABEVV114,"1,83"
CMIGW136,"5,00"
IRBRV380,"16,56"
RAILW176,"7,34"
ABEVV115W2,"2,00"
CMIGW139,"5,24"
IRBRV385,"17,05"
RAILW181,"7,78"
ABEVV115W4,"1,94"
CMIGW140W2,"6,34"
IRBRV390,"17,55"
RAILW186,"8,23"
ABEVV115W5,"1,93"
CMIGW141,"5,48"
IRBRV395,"18,04"
RAILW191,"8,69"
ABEVV117,"2,08"
CMIGW144,"5,73"
IRBRV400,"18,54"
RAILW196,"9,15"
ABEVV117W2,"2,25"
CMIGW145W2,"6,83"
IRBRV402,"18,79"
RAILW199,"9,38"
ABEVV117W4,"2,19"
CMIGW146,"5,97"
IRBRV405,"19,04"
RAILW201,"9,61"
ABEVV117W5,"2,17"
CMIGW149,"6,21"
IRBRV407,"19,28"
RAILW206,"10,07"
ABEVV119,"2,33"
CMIGW150W2,"7,32"
IRBRV410,"19,53"
RAILW211,"10,54"
ABEVV120W2,"2,50"
CMIGW151,"6,46"
IRBRV412,"19,78"
RAILW214,"10,78"
ABEVV120W4,"2,44"
CMIGW154,"6,70"
IRBRV415,"20,03"
RAILW216,"11,01"
ABEVV120W5,"2,41"
CMIGW155W2,"7,81"
IRBRV417,"20,28"
RAILW221,"11,49"
ABEVV122W2,"2,75"
CMIGW156,"6,95"
IRBRV420,"20,53"
RAILW226,"11,96"
ABEVV122W4,"2,68"
CMIGW159,"7,19"
IRBRV422,"20,78"
RAILW231,"12,44"
ABEVV122W5,"2,66"
CMIGW160W2,"8,31"
IRBRV425,"21,02"
RAILW236,"12,91"
ABEVV123,"2,57"
CMIGW161,"7,44"
IRBRV425W5,"21,10"
RAILW241,"13,39"
ABEVV124,"2,82"
CMIGW164,"7,68"
IRBRV427,"21,27"
RAILW246,"13,87"
ABEVV125W2,"3,00"
CMIGW166,"7,93"
IRBRV430,"21,52"
RAILW249,"14,11"
ABEVV125W4,"2,93"
CMIGW169,"8,17"
IRBRV430W5,"21,58"
RAILW251,"14,35"
ABEVV125W5,"2,90"
CMIGW171,"8,42"
IRBRV432,"21,77"
RAILX106,"2,47"
ABEVV127,"3,07"
CMIGW174,"8,67"
IRBRV435,"22,02"
RAILX109,"2,62"
ABEVV127W2,"3,25"
CMIGW176,"8,91"
IRBRV435W5,"22,06"
RAILX111,"2,78"
ABEVV127W4,"3,18"
CMIGW179,"9,16"
IRBRV437,"22,27"
RAILX114,"2,93"
ABEVV127W5,"3,15"
CMIGW181,"9,40"
IRBRV440,"22,52"
RAILX116,"3,09"
ABEVV129,"3,32"
CMIGW184,"9,65"
IRBRV440W5,"22,54"
RAILX119,"3,26"
ABEVV130W2,"3,50"
CMIGW186,"9,89"
IRBRV442,"22,77"
RAILX121,"3,42"
ABEVV130W4,"3,43"
CMIGW189,"10,14"
IRBRV445,"23,01"
RAILX124,"3,59"
ABEVV130W5,"3,40"
CMIGW191,"10,39"
IRBRV445W2,"23,13"
RAILX126,"3,76"
ABEVV132,"3,57"
CMIGW194,"10,63"
IRBRV445W4,"22,97"
RAILX129,"3,94"
ABEVV132W2,"3,75"
CMIGW196,"10,88"
IRBRV445W5,"23,03"
RAILX131,"4,11"
ABEVV132W4,"3,68"
CMIGW199,"11,12"
IRBRV447,"23,26"
RAILX134,"4,29"
ABEVV132W5,"3,64"
CMIGW201,"11,37"
IRBRV450,"23,51"
RAILX136,"4,48"
ABEVV134,"3,82"
CMIGW204,"11,62"
IRBRV450W2,"23,63"
RAILX139,"4,66"
ABEVV135W2,"4,00"
CMIGW206,"11,86"
IRBRV450W4,"23,47"
RAILX141,"4,85"
ABEVV135W4,"3,93"
CMIGW209,"12,11"
IRBRV450W5,"23,51"
RAILX144,"5,03"
ABEVV135W5,"3,89"
CMIGW211,"12,35"
IRBRV452,"23,76"
RAILX146,"5,23"
ABEVV137,"4,07"
CMIGW213,"13,34"
IRBRV455,"24,01"
RAILX149,"5,42"
ABEVV139,"4,32"
CMIGW214,"12,60"
IRBRV455W2,"24,13"
RAILX151,"5,61"
ABEVV140W2,"4,50"
CMIGW216,"12,85"
IRBRV455W4,"23,96"
RAILX154,"5,81"
ABEVV140W4,"4,42"
CMIGW219,"13,09"
IRBRV455W5,"23,99"
RAILX156,"6,01"
ABEVV140W5,"4,39"
CMIGW818,"0,97"
IRBRV457,"24,26"
RAILX159,"6,21"
ABEVV142,"4,57"
CMIGW858,"1,23"
IRBRV460,"24,51"
RAILX164,"6,61"
ABEVV144,"4,82"
CMIGW860W2,"1,34"
IRBRV460W2,"24,63"
RAILX166,"6,82"
ABEVV145W2,"5,00"
CMIGW862,"0,74"
IRBRV460W4,"24,45"
RAILX169,"7,02"
ABEVV145W4,"4,92"
CMIGW880W2,"1,49"
IRBRV460W5,"24,48"
RAILX170,"6,41"
ABEVV145W5,"4,88"
CMIGW882,"0,85"
IRBRV462,"24,76"
RAILX171,"7,23"
ABEVV147,"5,07"
CMIGW888,"1,45"
IRBRV465,"25,01"
RAILX174,"7,44"
ABEVV149,"5,32"
CMIGW900W2,"1,65"
IRBRV465W2,"25,13"
RAILX176,"7,65"
ABEVV150W2,"5,50"
CMIGW908,"1,60"
IRBRV465W4,"24,94"
RAILX179,"7,86"
ABEVV150W4,"5,42"
CMIGW912,"1,03"
IRBRV465W5,"24,96"
RAILX181,"8,07"
ABEVV150W5,"5,38"
CMIGW918,"1,68"
IRBRV467,"25,26"
RAILX184,"8,28"
ABEVV153,"5,57"
CMIGW920W2,"1,81"
IRBRV470,"25,50"
RAILX186,"8,50"
ABEVV154,"5,82"
CMIGW928,"1,75"
IRBRV470W2,"25,63"
RAILX189,"8,71"
ABEVV155W2,"6,00"
CMIGW932,"1,17"
IRBRV470W4,"25,44"
RAILX191,"8,93"
ABEVV155W4,"5,92"
CMIGW940W2,"1,97"
IRBRV470W5,"25,45"
RAILX194,"9,15"
ABEVV155W5,"5,87"
CMIGW960W1,"1,96"
IRBRV472,"25,75"
RAILX196,"9,37"
ABEVV157,"6,07"
CMIGW960W2,"2,14"
IRBRV475,"26,00"
RAILX199,"9,58"
ABEVV160W2,"6,50"
CMIGW962,"1,37"
IRBRV475W2,"26,13"
RAILX201,"9,80"
ABEVV160W4,"6,41"
CMIGW968,"2,08"
IRBRV475W4,"25,93"
RAILX206,"10,25"
ABEVV160W5,"6,37"
CMIGW978,"2,16"
IRBRV475W5,"25,94"
RAILX211,"10,69"
ABEVV161,"6,31"
CMIGW980W1,"2,14"
IRBRV477,"26,25"
RAILX216,"11,14"
ABEVV162,"6,56"
CMIGW980W2,"2,32"
IRBRV480,"26,50"
RAILX221,"11,59"
ABEVV164,"6,81"
CMIGW982,"1,52"
IRBRV480W2,"26,63"
RAILX226,"12,05"
ABEVV165W2,"7,00"
CMIGX104,"2,11"
IRBRV480W4,"26,42"
RAILX231,"12,50"
ABEVV165W4,"6,91"
CMIGX105,"2,23"
IRBRV480W5,"26,42"
RAILX236,"12,96"
ABEVV165W5,"6,87"
CMIGX108,"2,30"
IRBRV482,"26,75"
RAILX241,"13,42"
ABEVV167,"7,06"
CMIGX109,"2,62"
IRBRV485,"27,00"
RAILX246,"13,88"
ABEVV169,"7,31"
CMIGX11,"3,25"
IRBRV485W2,"27,13"
RAILX296,"18,57"
ABEVV170W2,"7,50"
CMIGX113,"2,83"
IRBRV485W4,"26,92"
RAIZA105,"0,31"
ABEVV170W4,"7,41"
CMIGX114,"3,04"
IRBRV485W5,"26,91"
RAIZA110,"0,28"
ABEVV170W5,"7,36"
CMIGX114W4,"3,78"
IRBRV487,"27,25"
RAIZA115,"0,26"
ABEVV172,"7,56"
CMIGX118,"3,47"
IRBRV490,"27,50"
RAIZA120,"0,24"
ABEVV174,"7,81"
CMIGX126,"4,01"
IRBRV490W2,"27,63"
RAIZA650,"0,62"
ABEVV175W2,"8,00"
CMIGX129,"4,23"
IRBRV490W4,"27,41"
RAIZA700,"0,57"
ABEVV175W4,"7,90"
CMIGX131,"4,46"
IRBRV490W5,"27,40"
RAIZA750,"0,53"
ABEVV175W5,"7,86"
CMIGX134,"4,69"
IRBRV492,"27,75"
RAIZA800,"0,49"
ABEVV177,"8,06"
CMIGX136,"4,93"
IRBRV495,"28,00"
RAIZA850,"0,45"
ABEVV179,"8,31"
CMIGX139,"5,16"
IRBRV495W2,"28,13"
RAIZA900,"0,41"
ABEVV182,"8,56"
CMIGX141,"5,40"
IRBRV495W4,"27,91"
RAIZA950,"0,38"
ABEVV184,"8,81"
CMIGX144,"5,63"
IRBRV495W5,"27,89"
RAIZA99,"0,34"
ABEVV187,"9,06"
CMIGX146,"5,87"
IRBRV497,"28,25"
RAIZG100,"0,47"
ABEVV189,"9,31"
CMIGX149,"6,11"
IRBRV500,"28,50"
RAIZG110,"0,42"
ABEVV192,"9,56"
CMIGX151,"6,34"
IRBRV500W2,"28,63"
RAIZG120,"0,38"
ABEVV194,"9,81"
CMIGX154,"6,58"
IRBRV500W4,"28,40"
RAIZG130,"0,35"
ABEVV197,"10,05"
CMIGX156,"6,82"
IRBRV500W5,"28,38"
RAIZG140,"0,32"
ABEVV199,"10,30"
CMIGX159,"7,06"
IRBRV505,"28,99"
RAIZG150,"0,29"
ABEVV202,"10,55"
CMIGX161,"7,30"
IRBRV510,"29,49"
RAIZH13,"0,37"
ABEVV204,"10,80"
CMIGX164,"7,54"
IRBRV510W2,"29,63"
RAIZI16,"0,31"
ABEVV207,"11,05"
CMIGX166,"7,78"
IRBRV510W5,"29,35"
RAIZI165,"0,30"
ABEVV209,"11,30"
CMIGX169,"8,02"
IRBRV515,"29,99"
RAIZI17,"0,28"
ABEVV212,"11,55"
CMIGX171,"8,26"
IRBRV520,"30,49"
RAIZJ100W2,"0,24"
ABEVV214,"11,80"
CMIGX174,"8,50"
IRBRV520W2,"30,63"
RAIZJ100W4,"0,26"
ABEVV217,"12,05"
CMIGX176,"8,75"
IRBRV520W5,"30,33"
RAIZJ100W5,"0,27"
ABEVV219,"12,30"
CMIGX179,"8,99"
IRBRV525,"30,99"
RAIZJ101,"0,24"
ABEVV222,"12,55"
CMIGX181,"9,23"
IRBRV530,"31,49"
RAIZJ106,"0,20"
ABEVV224,"12,80"
CMIGX184,"9,47"
IRBRV530W5,"31,32"
RAIZJ110W2,"0,14"
ABEVV227,"13,05"
CMIGX186,"9,71"
IRBRV535,"31,99"
RAIZJ110W4,"0,18"
ABEVV229,"13,30"
CMIGX189,"9,96"
IRBRV540,"32,48"
RAIZJ110W5,"0,19"
ABEVV232,"13,55"
CMIGX191,"10,20"
IRBRV540W5,"32,30"
RAIZJ111,"0,16"
ABEVV234,"13,79"
CMIGX194,"10,44"
IRBRV545,"32,98"
RAIZJ116,"0,12"
ABEVV237,"14,04"
CMIGX196,"10,68"
IRBRV550,"33,48"
RAIZJ120W4,"0,12"
ABEVV960W4,"0,35"
CMIGX199,"10,93"
IRBRV555,"33,98"
RAIZJ120W5,"0,14"
ABEVV960W5,"0,43"
CMIGX2,"3,56"
IRBRV560,"34,48"
RAIZJ460,"0,78"
ABEVV969,"0,25"
CMIGX201,"11,17"
IRBRV565,"34,98"
RAIZJ560,"0,68"
ABEVV979,"0,30"
CMIGX204,"11,41"
IRBRV570,"35,48"
RAIZJ600W2,"0,64"
ABEVV980W2,"0,30"
CMIGX206,"11,65"
IRBRV575,"35,97"
RAIZJ600W4,"0,65"
ABEVV980W4,"0,47"
CMIGX209,"11,90"
IRBRV580,"36,47"
RAIZJ600W5,"0,65"
ABEVV980W5,"0,54"
CMIGX211,"12,14"
IRBRV585,"36,97"
RAIZJ660,"0,58"
ABEVV989,"0,37"
CMIGX214,"12,38"
IRBRV590,"37,47"
RAIZJ700W2,"0,54"
ABEVV996,"0,51"
CMIGX216,"12,63"
IRBRV595,"37,97"
RAIZJ700W4,"0,55"
ABEVV999,"0,44"
CMIGX219,"12,87"
IRBRV600,"38,47"
RAIZJ700W5,"0,55"
ABEVW100W1,"0,72"
CMIGX857,"0,90"
IRBRV605,"38,97"
RAIZJ760,"0,48"
ABEVW100W2,"0,76"
CMIGX883,"0,95"
IRBRV610,"39,47"
RAIZJ800W2,"0,44"
ABEVW102,"0,86"
CMIGX907,"1,18"
IRBRV615,"39,96"
RAIZJ800W4,"0,45"
ABEVW104,"1,03"
CMIGX913,"1,12"
IRBRV620,"40,46"
RAIZJ800W5,"0,45"
ABEVW105W1,"1,07"
CMIGX93,"1,92"
IRBRV625,"40,96"
RAIZJ860,"0,38"
ABEVW105W2,"1,10"
CMIGX933,"1,24"
IRBRW350,"15,09"
RAIZJ900W2,"0,34"
ABEVW109,"1,40"
CMIGX957,"1,50"
IRBRW355,"15,51"
RAIZJ900W4,"0,35"
ABEVW110,"1,21"
CMIGX963,"1,43"
IRBRW360,"15,94"
RAIZJ900W5,"0,35"
ABEVW110W1,"1,48"
CMIGX99,"1,85"
IRBRW365,"16,37"
RAIZJ960,"0,29"
ABEVW110W2,"1,50"
CMINA417,"3,68"
IRBRW370,"16,81"
RAIZK100W1,"0,28"
ABEVW112,"1,60"
CMINA457,"3,33"
IRBRW375,"17,24"
RAIZK100W2,"0,28"
ABEVW114,"1,81"
CMINA467,"3,24"
IRBRW380,"17,68"
RAIZK105,"0,26"
ABEVW115W1,"1,93"
CMINA487,"3,07"
IRBRW385,"18,11"
RAIZK110,"0,22"
ABEVW115W2,"1,93"
CMINA497,"2,99"
IRBRW390,"18,56"
RAIZK110W1,"0,21"
ABEVW117W1,"2,16"
CMINA500,"3,16"
IRBRW395,"19,00"
RAIZK110W2,"0,22"
ABEVW117W2,"2,15"
CMINA600,"2,35"
IRBRW400,"19,44"
RAIZK115,"0,19"
ABEVW12,"2,48"
CMINA697,"1,52"
IRBRW405,"19,89"
RAIZK120,"0,17"
ABEVW120,"2,03"
CMINA700,"1,64"
IRBRW410,"20,34"
RAIZK120W1,"0,15"
ABEVW120W1,"2,40"
CMINB457,"3,42"
IRBRW415,"20,79"
RAIZK120W2,"0,16"
ABEVW120W2,"2,39"
CMINB462,"3,38"
IRBRW420,"21,24"
RAIZK500,"0,75"
ABEVW122,"2,25"
CMINB467,"3,34"
IRBRW425,"21,69"
RAIZK500W2,"0,75"
ABEVW122W1,"2,64"
CMINB472,"3,30"
IRBRW425W1,"21,26"
RAIZK600,"0,65"
ABEVW122W2,"2,62"
CMINB482,"3,22"
IRBRW430,"22,14"
RAIZK600W1,"0,65"
ABEVW124,"2,72"
CMINB487,"3,18"
IRBRW430W1,"21,73"
RAIZK600W2,"0,65"
ABEVW125W1,"2,88"
CMINB492,"3,14"
IRBRW432,"22,37"
RAIZK650,"0,60"
ABEVW125W2,"2,86"
CMINB497,"3,10"
IRBRW435,"22,60"
